^N225
Date,Open,High,Low,Close
2026-04-27,59880.7109375,60903.94921875,59608.62890625,60537.359375
2026-04-28,60531.78125,60634.66015625,59701.83984375,59917.4609375
2026-04-30,59484.7109375,59560.5703125,58928.19921875,59284.921875
2026-05-01,59379.12109375,59706.69921875,59263.5,59513.12109375
2026-05-07,60241.30859375,63091.140625,60213.01953125,62833.83984375
2026-05-08,62654.01171875,62724.359375,62137.94921875,62713.6484375
2026-05-11,63203.44140625,63385.0390625,62380.62109375,62417.87890625
2026-05-12,62618.71875,63218.51171875,62158.4296875,62742.5703125
2026-05-13,62398.01953125,63347.91015625,62318.87109375,63272.109375
2026-05-14,63263.4609375,63799.3203125,62654.05078125,62654.05078125
2026-05-15,62878.7109375,63235.76953125,60937.30078125,61409.2890625
2026-05-18,61299.87109375,61478.55078125,60376.98046875,60815.94921875
2026-05-19,61202.83984375,61456.30859375,60256.328125,60550.58984375
2026-05-20,60567.26953125,60567.26953125,59292.25,59804.41015625
2026-05-21,60374.83984375,62043.53125,60282.3515625,61684.140625
2026-05-22,61913.359375,63432.41015625,61842.55859375,63339.0703125
2026-05-25,63658.94921875,65408.87109375,63562.51171875,65158.19140625
2026-05-26,65247.23828125,65317.69140625,64605.69140625,64996.08984375
2026-05-27,65777.8671875,66428.8125,64999.41015625,64999.41015625
2026-05-28,64770.76171875,65165.75,63875.0390625,64693.12109375
2026-05-29,65133.96875,66505.0234375,65133.96875,66329.5
2026-06-01,66363.4296875,67231.28125,66244.84375,66934.328125
2026-06-02,66629.6015625,66748.0625,65551.1328125,66734.2421875
2026-06-03,67238.53125,68786.4921875,67238.53125,68402.1328125
2026-06-04,67860.84375,68051.9375,66920.796875,67470.6875
2026-06-05,67115.0,67115.0,65862.2109375,66588.1171875
2026-06-08,65947.5625,66115.1796875,63406.66015625,64024.6015625
2026-06-09,64625.26171875,65485.16015625,63918.9609375,65416.62890625
2026-06-10,64952.37890625,65098.859375,63733.0390625,64179.26953125
2026-06-11,63329.171875,64395.5,62335.75,64217.26953125
2026-06-12,65176.23046875,67065.9375,64998.109375,66020.0390625
2026-06-15,66783.21875,69682.2265625,66783.21875,69317.5
2026-06-16,69288.90625,70020.6796875,69095.671875,69404.5
2026-06-17,69005.8828125,70125.75,68985.6328125,69902.25
2026-06-18,70163.7109375,71398.578125,70092.9375,71053.4921875
2026-06-19,71551.03125,71952.9921875,70517.9765625,71250.0625
2026-06-22,71067.1484375,72831.7265625,71009.5234375,72353.9609375
2026-06-23,72404.3671875,72618.4375,69788.3828125,69788.3828125
2026-06-24,69615.078125,70218.7109375,68461.1015625,69174.96875
2026-06-25,70114.09375,72594.21875,69982.671875,72366.34375
2026-06-26,71587.7109375,71786.28125,68639.84375,69360.8828125
2026-06-29,69609.8828125,69609.8828125,67997.5703125,69468.109375
2026-06-30,70085.6015625,70667.0,69302.1875,70062.3203125
2026-07-01,70774.28125,71962.34375,70126.140625,70474.9609375
2026-07-02,70039.890625,70081.390625,68676.2578125,68733.1484375
2026-07-03,68676.0625,69788.03125,67609.4921875,69744.0703125
2026-07-06,69973.34375,70384.59375,68904.40625,69737.6875
2026-07-07,69460.078125,69957.5078125,68003.921875,68256.9609375
2026-07-08,67704.15625,68432.6796875,66819.046875,66819.046875
2026-07-09,67046.3671875,68447.890625,67008.890625,67743.8515625
2026-07-10,68526.71875,69374.859375,68271.90625,68557.7265625
2026-07-13,68410.6328125,69078.2109375,66653.109375,67242.7265625
2026-07-14,67002.9375,67800.1796875,66268.6015625,67743.5
2026-07-15,67989.7421875,68798.2421875,67833.171875,68751.5078125
2026-07-16,67900.4296875,68069.8203125,66499.4921875,66835.5390625
2026-07-17,66339.8515625,66441.7734375,62704.6015625,64141.12109375
2026-07-21,64544.05078125,66232.1875,64203.46875,66232.1875
2026-07-22,66449.2734375,67592.203125,65955.6015625,66115.6015625
2026-07-23,66421.0078125,67022.3671875,66208.65625,66422.6015625
2026-07-24,65584.25,65720.8125,64201.03125,64611.1484375
2026-07-27,65164.98046875,65220.69140625,64123.3984375,64931.19140625
2026-07-28,64539.921875,64573.1796875,61923.6015625,62364.921875
2026-07-29,62734.6796875,63138.0390625,60448.8984375,61434.19140625
2026-07-30,61258.33984375,62924.83984375,61049.69921875,61867.4296875
2026-07-31,61957.1015625,65364.73046875,61948.23046875,64362.01953125
2026-08-03,63834.94921875,63905.12109375,62703.46875,63754.8984375
2026-08-04,63995.28125,64240.5,62864.4296875,63957.53125
2026-08-05,64565.26953125,66302.5234375,64555.51953125,66300.4375
2026-08-06,65896.0,65983.1328125,64942.0703125,65683.2578125
2026-08-07,65746.1328125,65990.71875,64651.48828125,65606.7109375
2026-08-10,65905.1015625,67006.84375,65848.578125,66970.21875
2026-08-12,66994.046875,67569.359375,66735.7578125,67524.0625
2026-08-13,68033.171875,68799.7109375,68006.171875,68308.59375
2026-08-14,68811.171875,69608.2421875,68471.1484375,68713.796875
2026-08-17,68882.0625,69225.5703125,68492.0390625,69220.25
2026-08-18,68847.3515625,69093.203125,67368.9609375,67460.7265625
2026-08-19,66812.2734375,66833.5078125,65133.98046875,65326.421875
2026-08-20,65732.7890625,66325.3203125,65652.25,66216.7890625
2026-08-21,65427.69140625,66125.8828125,65260.21875,66016.359375
2026-08-24,65978.953125,66257.7265625,65470.94921875,65528.08984375
2026-08-25,65195.26171875,65904.2421875,64609.46875,65856.4296875
2026-08-26,65604.4921875,66442.34375,65390.55078125,66262.15625
2026-08-27,66775.78125,66954.6875,65782.59375,66131.9765625
2026-08-28,66104.4921875,66842.8203125,66012.203125,66405.5625
2026-08-31,65668.5078125,66311.9296875,64832.1015625,66311.9296875
2026-09-01,65885.46875,66525.703125,65576.609375,66215.34375
